"门店名称","门店编号","开业时间","销售总额"
滁州润达农贸店,"80055007",2019-03-22 00:00:00.000,24103.76
天津革新市场店-巧,"80036501",2024-06-29 00:00:00.000,24042.1
呼伦贝尔山水店,"80060971",2023-07-07 00:00:00.000,24029.93
北京当代名筑店,"80037541",2021-12-10 00:00:00.000,24009.45
北京古城东路店,"80037643",2024-04-09 00:00:00.000,23977.69
深圳金域华府店,"80050080",2019-03-08 00:00:00.000,23931.24
淮北老城农贸店,"80055061",2024-05-08 00:00:00.000,23871.1
江阴西园菜场店,"80056666",2024-06-14 00:00:00.000,23825.65
九江彭泽铭城尚品店,"80058024",2020-10-03 00:00:00.000,23797.52
开封五大街店,"80060052",2024-04-26 00:00:00.000,23792.98
三明明溪东新路店,"80066953",2023-10-21 00:00:00.000,23783.28
泉州鲤城西湖店,"80066315",2024-06-30 00:00:00.000,23748.13
南昌望月庭店,"80052164",2023-03-08 00:00:00.000,23724.13
长沙橡树湾店,"80040116",2023-05-19 00:00:00.000,23723.09
信阳平西大街店,"80060833",2024-05-29 00:00:00.000,23706.53
苏州香港街店,"80024347",2024-01-07 00:00:00.000,23700.69
南昌春晖店,"80052119",2021-04-30 00:00:00.000,23676.54
厦门杏西店,"80066009",2024-03-08 00:00:00.000,23656.98
商丘帝和店,"80060404",2019-03-08 00:00:00.000,23650.26
孝感汉川北河农贸店,"80070626",2023-01-05 00:00:00.000,23599.97
台州光明路店,"80068810",2020-10-04 00:00:00.000,23585.14
连云港海棠家得福店,"80056102",2022-09-14 00:00:00.000,23583.74
荆门京山书香苑店,"80071210",2023-04-19 00:00:00.000,23551.35
株洲水仙路店,"80064018",2024-04-19 00:00:00.000,23529.85
德州高地店,"80073404",2018-06-23 00:00:00.000,23511.9
濮阳茂名路店,"80061052",2023-03-30 00:00:00.000,23496.65
包头科大西门店,"80060951",2023-08-31 00:00:00.000,23454.65
深圳宝安万科星城店,"80050187",2024-08-24 00:00:00.000,23451.37
绵阳红星店,"80074602",2020-05-30 00:00:00.000,23431.72
杭州科园店,"80024755",2022-09-16 00:00:00.000,23425.01
泉州晋江池店店,"80066316",2024-06-30 00:00:00.000,23422.24
安阳黄河南路店,"80061006",2023-07-08 00:00:00.000,23411.27
东莞东泰花园店,"80050305",2018-06-08 00:00:00.000,23377.23
天津港西新城店,"80036238",2023-05-25 00:00:00.000,23367.96
石家庄新世隆店,"80062041",2021-05-18 00:00:00.000,23350.49
西安国际城店,"80032219",2023-05-12 00:00:00.000,23342.62
徐州雅致店,"80046537",2021-12-11 00:00:00.000,23303.27
晋江四季花城店,"80066204",2024-03-08 00:00:00.000,23249.76
乌鲁木齐经开万达店,"80077050",2023-10-14 00:00:00.000,23242.61
延安嘉陵大厦店,"80059903",2021-09-29 00:00:00.000,23193.6
盐城盐渎菜场店,"80044816",2018-10-28 00:00:00.000,23185.07
内江紫霞路店,"80075817",2021-09-20 00:00:00.000,23157.01
齐齐哈尔嘉禾国际店,"80057901",2023-08-01 00:00:00.000,23131.39
潍坊新怡园店,"80051157",2023-10-20 00:00:00.000,23127.3
神农架松柏镇中心街店,"80071901",2023-11-02 00:00:00.000,23102.07
厦门曾厝垵店,"80066035",2024-05-31 00:00:00.000,23067.69
南通梨园路店,"80044377",2024-06-12 00:00:00.000,23033.58
杭州德苑路店,"80024762",2022-12-16 00:00:00.000,23027.54
安阳喜乐多店,"80061004",2022-05-20 00:00:00.000,23017.64
南宁悦公馆店,"80064315",2021-11-19 00:00:00.000,23017.06
龙岩漳平解放路店,"80067222",2022-04-29 00:00:00.000,22981.65
滁州凯迪塞纳河畔店,"80055043",2023-04-18 00:00:00.000,22978.7
广州增城新康花园新塘大道西店,"80028110",2023-11-25 00:00:00.000,22957.28
天津二号路店,"80036255",2023-11-22 00:00:00.000,22949.54
新乡宝龙店,"80061219",2023-05-01 00:00:00.000,22942.39
西安辛家庙店,"80032248",2024-04-12 00:00:00.000,22941.66
重庆西物店,"80016410",2023-09-20 00:00:00.000,22933.38
锦州云飞街店,"80065302",2022-07-15 00:00:00.000,22904.53
廊坊群安街店,"80063913",2023-06-02 00:00:00.000,22863.72
自贡金碧城店,"80080226",2023-06-28 00:00:00.000,22813.71
广州翠琳街店,"80028075",2017-10-14 00:00:00.000,22723.54
黄石大冶育才店,"80070232",2023-09-02 00:00:00.000,22706.17
株洲贺嘉路店,"80064014",2024-03-09 00:00:00.000,22703.2
滁州盛苑景城店,"80055050",2024-03-08 00:00:00.000,22652.66
厦门滨北店,"80066038",2024-06-30 00:00:00.000,22621.16
任丘创业家园店,"80062805",2023-06-24 00:00:00.000,22577.54
嘉兴屠甸店,"80069034",2022-12-01 00:00:00.000,22511.91
北京京铁家园店,"80037632",2023-12-17 00:00:00.000,22495.31
厦门海福店,"80066032",2024-03-08 00:00:00.000,22448.84
北京大望路店,"80037660",2024-06-25 00:00:00.000,22426.4
西安沁水新城店,"80032254",2024-05-05 00:00:00.000,22375.37
南平松溪古城路店,"80067422",2021-05-01 00:00:00.000,22254.01
宿迁沭阳二实小店,"80054248",2024-01-01 00:00:00.000,22224.43
渭南青年城店,"80063205",2023-01-06 00:00:00.000,22206.09
杭州嘉绿名苑店,"80024766",2023-02-17 00:00:00.000,22182.22
东营三小店,"80073022",2023-02-08 00:00:00.000,22138.13
信阳申碑路店,"80060830",2023-05-27 00:00:00.000,22079.7
九江修水城东店,"80058039",2022-11-05 00:00:00.000,22056.45
太原迎春街店,"80076078",2024-04-26 00:00:00.000,22054.35
杭州仓梦合寓店,"80024827",2024-08-23 00:00:00.000,22034.09
南京三江学院店,"80081128",2023-11-21 00:00:00.000,22025.13
南昌观田店,"80052078",2017-09-26 00:00:00.000,21948.83
武汉津发小区店,"80018442",2024-03-17 00:00:00.000,21786.04
绵阳水韵滨江店,"80074613",2022-03-04 00:00:00.000,21771.03
淮安小康城店,"80056120",2023-08-30 00:00:00.000,21640.96
成都隆和店,"80014374",2023-06-18 00:00:00.000,21604.44
库尔勒梨园街店,"80079003",2024-08-15 00:00:00.000,21551.91
徐州启星店,"80046543",2022-02-18 00:00:00.000,21482.83
烟台福来里店,"80072019",2019-08-16 00:00:00.000,21464.42
西安城市星钻店,"80032192",2021-09-26 00:00:00.000,21436.31
乌鲁木齐长春南路店,"80037840",2023-10-28 00:00:00.000,21428.52
七台河大商新玛特店,"80081108",2023-10-25 00:00:00.000,21427.83
周口观澜店,"80036428",2023-10-08 00:00:00.000,21390.56
杭州闻涛诚苑店,"80024763",2023-01-30 00:00:00.000,21350.04
宁波鄞州印象城店,"80068036",2023-12-28 00:00:00.000,21324.77
金华义乌何麻车店,"80068238",2024-04-25 00:00:00.000,21303.49
长沙保利天禧店,"80040114",2023-04-07 00:00:00.000,21285.83
泸州电脑城店,"80080609",2020-07-23 00:00:00.000,21225.54
南安梅山店,"80066301",2021-03-20 00:00:00.000,21185.27
阆中元宝街店,"80075013",2021-08-31 00:00:00.000,21155.31
金华义乌宾王店,"80068229",2023-04-03 00:00:00.000,21152.06
廊坊康庄道店,"80063912",2023-04-29 00:00:00.000,21106.03
内江黄桷井店,"80075862",2023-09-22 00:00:00.000,21077.58
宣城中山中店,"80056831",2024-05-09 00:00:00.000,20987.28
徐州御龙山水店,"80046549",2022-05-01 00:00:00.000,20901.13
保定容城菜场店,"80063005",2023-02-23 00:00:00.000,20869.74
晋江百捷金街店,"80066231",2023-03-08 00:00:00.000,20805.36
晋江湖中店,"80066304",2024-03-08 00:00:00.000,20801.45
东营中王屋店,"80073023",2023-03-06 00:00:00.000,20789.54
晋中顺城液街店,"80063704",2021-04-30 00:00:00.000,20788.6
宣城中心市场店,"80056832",2024-05-19 00:00:00.000,20782.59
徐州煤港路店,"80046124",2024-05-21 00:00:00.000,20739.24
杭州柳浪阁店,"80024821",2024-07-14 00:00:00.000,20733.1
嘉兴联民新区店,"80069044",2024-02-16 00:00:00.000,20679.59
南宁五一店,"80064321",2022-06-18 00:00:00.000,20674.23
常州保利公园店,"80048170",2023-09-26 00:00:00.000,20671.03
江阴北大街君山路店,"80056608",2020-04-25 00:00:00.000,20658.38
西安红光路店,"80032255",2024-05-04 00:00:00.000,20628.89
宿迁金陵名府店,"80054255",2024-06-01 00:00:00.000,20627.82
石家庄塔坛店,"80062024",2019-10-29 00:00:00.000,20601.04
忻州公园街店,"80061404",2024-04-26 00:00:00.000,20570.8
郑州齐礼阎店,"80034026",2023-03-24 00:00:00.000,20529.22
长沙洋湖雅和苑店,"80040099",2022-08-03 00:00:00.000,20526.89
北京东湖店,"80037659",2024-06-25 00:00:00.000,20525.8
黄冈黄梅建陶路店,"80072530",2022-10-21 00:00:00.000,20480.59
南部中央金座店,"80075037",2023-11-26 00:00:00.000,20453.82
梅河口御龙湾店,"80077303",2024-04-06 00:00:00.000,20444.9
秦皇岛人民广场店,"80063301",2022-09-21 00:00:00.000,20429.85
淄博小庄店,"80051093",2023-09-17 00:00:00.000,20423.97
成都锦晖店,"80014351",2022-05-29 00:00:00.000,20401.72
郑州远大理想城店,"80034171",2018-08-31 00:00:00.000,20380.45
黄冈黄州宇济一号店,"80072518",2021-09-18 00:00:00.000,20360.73
长沙嘉和城店,"80040122",2023-09-20 00:00:00.000,20344.74
南充爱家店,"80075012",2021-08-31 00:00:00.000,20324.34
西安电子科技大学店,"80032271",2024-08-24 00:00:00.000,20296.65
石柱县万安街店,"80016421",2023-11-16 00:00:00.000,20292.92
佛山金沙里店,"80028313",2023-04-01 00:00:00.000,20270.53
合肥政务银泰店,"80081243",2024-06-04 00:00:00.000,20255.04
乐山兴凯达店,"80080435",2023-07-10 00:00:00.000,20225.48
宿州萧县西菜市店,"80055256",2024-08-31 00:00:00.000,20196.45
上海江安1店,"80010928",2022-09-03 00:00:00.000,20168.31
南通万佑广场店,"80044133",2017-07-20 00:00:00.000,20149.44
南宁新城店,"80064320",2022-05-27 00:00:00.000,20093.84
襄阳华侨城店,"80070836",2022-07-28 00:00:00.000,20053.77
天津绿地店,"80036218",2022-07-04 00:00:00.000,20011.97
杭州申花路店,"80024822",2024-07-25 00:00:00.000,19936.88
上海宝山青岗路店,"80089006",2024-08-03 00:00:00.000,19900.43
威海文登永安街店,"80072719",2020-09-16 00:00:00.000,19893.21
深圳五一大厦2店,"80050181",2023-12-30 00:00:00.000,19870.7
南宁明秀店,"80064325",2024-05-25 00:00:00.000,19822.06
周口法姬娜店,"80063420",2022-06-26 00:00:00.000,19809.5
内江东大道店,"80075848",2023-04-08 00:00:00.000,19793.52
泉州惠安东南店,"80066209",2023-02-24 00:00:00.000,19762.5
北京北辛安南路店,"80037621",2023-11-02 00:00:00.000,19757.5
天津润姜家园店,"80036229",2023-01-05 00:00:00.000,19734.92
南昌李渡店,"80052096",2019-05-10 00:00:00.000,19702.15
北京宝鼎中心店,"80037627",2023-11-30 00:00:00.000,19648.26
常州浦前西路店,"80048177",2024-06-06 00:00:00.000,19566.69
杭州凤起路农贸市场店（巧川婆）,"80024829",2024-08-03 00:00:00.000,19558.8
福州浦尾巷店,"80074239",2024-03-08 00:00:00.000,19427.38
上海颛兴路店,"80011056",2024-05-26 00:00:00.000,19425.89
北京建兴街店,"80037629",2023-12-08 00:00:00.000,19421.78
赣州赣南师大店,"80059222",2023-04-13 00:00:00.000,19354.51
萍乡光丰市场店,"80059613",2024-05-01 00:00:00.000,19277.26
乐山西城国际店,"80079303",2024-03-29 00:00:00.000,19221.18
新乡乔谢店,"80061218",2023-01-29 00:00:00.000,19217.14
邳州中钰新苏购物中心店,"80081170",2024-01-31 00:00:00.000,19201.96
安阳文源街,"80061009",2023-10-10 00:00:00.000,18991.55
乌鲁木齐天境云著店,"80037842",2024-07-13 00:00:00.000,18953.55
泰州康居店,"80044362",2023-12-18 00:00:00.000,18844.91
佛山东海国际店,"80028301",2018-03-23 00:00:00.000,18787.48
郑州宏明西路店,"80034272",2020-05-21 00:00:00.000,18785.13
安阳清风街店,"80061007",2023-08-25 00:00:00.000,18712.26
济南电建店,"80022014",2017-01-01 00:00:00.000,18705.89
泰安东岳鑫城店,"80073623",2020-11-07 00:00:00.000,18691.56
盐城东进南路店,"80044878",2022-07-03 00:00:00.000,18684.18
佛山南海海纳豪庭建星路店,"80028315",2023-10-25 00:00:00.000,18677.04
北京华普店,"80037652",2024-05-12 00:00:00.000,18637.4
北京木樨园店,"80037651",2023-10-12 00:00:00.000,18610.71
福州台江万达店,"80074226",2024-03-07 00:00:00.000,18540.73
济南华龙路店,"80022148",2018-07-22 00:00:00.000,18457.65
石家庄赵佗路店,"80062050",2021-08-31 00:00:00.000,18401.67
厦门新阳生活区店,"80066028",2023-05-19 00:00:00.000,18334.85
滁州东城路店,"80055002",2019-01-11 00:00:00.000,18319.89
北京蒲黄榆店,"80037654",2024-05-15 00:00:00.000,18298.8
兰州新区兰石家园店,"80077023",2022-09-10 00:00:00.000,18256.31
保定同兴路店,"80063009",2023-10-20 00:00:00.000,18250
渭南华阴财富广场店,"80063209",2023-12-22 00:00:00.000,18119.97
杭州竞舟路店,"80024592",2019-07-28 00:00:00.000,18055.64
黄冈西厢大道店,"80072517",2021-09-30 00:00:00.000,17988.33
泸州建设店,"80080613",2023-04-27 00:00:00.000,17838.37
南宁琅东店,"80064324",2024-03-04 00:00:00.000,17833.17
福州罗源岐头店,"80074251",2021-08-06 00:00:00.000,17812.16
新乡蓝堡湾店,"80061220",2023-06-22 00:00:00.000,17783.19
天水桥南美乐购店,"80077045",2023-09-02 00:00:00.000,17730.2
孝感毛陈店,"80070629",2023-09-22 00:00:00.000,17718.43
长沙井湾子店,"80040121",2023-08-18 00:00:00.000,17675.07
北京看丹桥店,"80037656",2024-06-12 00:00:00.000,17608
日照天宁店,"80073906",2022-07-07 00:00:00.000,17542.38
杭州锦昌文华苑店,"80024733",2022-04-28 00:00:00.000,17452.54
苏州沁苑店,"80024127",2017-06-19 00:00:00.000,17255.72
鄂州南浦国际广场店,"80081217",2024-04-23 00:00:00.000,17250.58
广州横滘店,"80028017",2017-01-01 00:00:00.000,17219.96
德州禹城市市中路店,"80073413",2019-07-13 00:00:00.000,17111.54
汉源富林店,"80074504",2022-11-12 00:00:00.000,17105.59
大荔县华城路店,"80063202",2022-09-24 00:00:00.000,17025.27
通渭襄瑞路店,"80077066",2024-04-20 00:00:00.000,17002.64
万州永辉店,"80016408",2023-08-31 00:00:00.000,16973.79
西安华远枫悦店,"80032224",2023-06-19 00:00:00.000,16887.27
杭州站塘路店,"80024770",2023-03-11 00:00:00.000,16800.21
晋中仁和苑店,"80063702",2021-03-03 00:00:00.000,16739.84
南昌五村店,"80052183",2024-04-02 00:00:00.000,16715.64
内江凤窝街店,"80075833",2022-09-02 00:00:00.000,16648.38
郑州新世界百货店,"80081248",2024-06-20 00:00:00.000,16467.65
内江工商街店,"80075818",2021-10-29 00:00:00.000,16416.63
西安东城大道店,"80032250",2024-04-13 00:00:00.000,16408.96
保定定州商业街店,"80063007",2023-07-22 00:00:00.000,16367.38
绵阳三汇英郡店,"80074614",2022-03-04 00:00:00.000,16365.27
乐山瑞晗路店,"80079305",2024-05-01 00:00:00.000,16351.06
福州南屿店,"80074222",2021-08-06 00:00:00.000,16349.68
临洮文峰南路店,"80077037",2023-04-22 00:00:00.000,16332.07
杭州石桥路店,"80079786",2024-05-14 00:00:00.000,16248.12
延安马家湾店,"80059902",2021-08-26 00:00:00.000,16235.13
广州东漖市场店,"80028092",2021-12-25 00:00:00.000,16075.35
白银会师街店,"80077046",2023-08-18 00:00:00.000,16010.76
邵阳新宁广场路店,"80064204",2022-09-21 00:00:00.000,15892.55
淮北华松御苑店,"80055066",2024-07-26 00:00:00.000,15882.75
福州金晖店,"80074216",2020-09-26 00:00:00.000,15863.31
深圳中爱花园店,"80050098",2019-09-25 00:00:00.000,15830.01
黑河铁路街店,"80057501",2023-06-24 00:00:00.000,15793.31
宿迁沭阳临安西路店,"80054256",2024-06-01 00:00:00.000,15709.98
鸡东市场店,"80030302",2024-01-20 00:00:00.000,15703.33
重庆富洲新城店,"80016385",2023-04-24 00:00:00.000,15665.12
辽中副食店,"80064445",2023-07-06 00:00:00.000,15626.41
吉安吉水文峰店,"80058832",2024-01-27 00:00:00.000,15601.5
拉萨北京大道店,"80030204",2023-10-22 00:00:00.000,15457.79
武汉保利新武昌店,"80081095",2023-10-10 00:00:00.000,15403.49
绵阳沈家坝店,"80074609",2020-11-08 00:00:00.000,15386.15
天津娄山道店,"80036257",2024-03-16 00:00:00.000,15333.58
北京富力尚悦居店,"80037669",2024-08-14 00:00:00.000,15317.14
北京广百西路店,"80037663",2024-07-10 00:00:00.000,15270.5
重庆嘉陵十里店,"80016311",2021-05-19 00:00:00.000,15187.07
连云港沈圩桥菜场店,"80056109",2023-04-07 00:00:00.000,15152.59
吉安峡江水边店,"80058830",2023-11-11 00:00:00.000,15079.75
宿迁东大街店,"80054203",2018-04-14 00:00:00.000,15034.27
北京安贞西里店,"80037601",2023-05-12 00:00:00.000,15001.92
伊春繁荣市场店,"80030801",2023-05-21 00:00:00.000,14998.92
淮南四季城店,"80049057",2024-04-23 00:00:00.000,14982.62
鄂州凤凰武商店,"80071416",2024-03-31 00:00:00.000,14970.52
杭州桃源宝龙广场店,"80024810",2024-05-24 00:00:00.000,14945.16
宿州银河绿苑店,"80055219",2021-08-18 00:00:00.000,14915.28
萍乡凤凰市场店,"80059611",2024-03-29 00:00:00.000,14881.5
周口王庄店,"80063423",2022-07-17 00:00:00.000,14877.63
上饶建安南路店,"80058633",2020-08-21 00:00:00.000,14866.98
济南银座花园店,"80022284",2023-04-23 00:00:00.000,14860.45
内江新光北路店,"80075868",2024-07-07 00:00:00.000,14786.37
晋中龙湖国际店,"80063701",2020-12-18 00:00:00.000,14733
酒泉明珠花园店,"80077051",2023-09-29 00:00:00.000,14721.7
迁安帝景店,"80062617",2023-04-12 00:00:00.000,14597.52
威海张村店,"80072727",2023-07-20 00:00:00.000,14529.65
阆中商城店,"80075029",2023-01-14 00:00:00.000,14521.29
太原佳苑店,"80076063",2022-04-08 00:00:00.000,14487.98
九江柴玺店,"80058036",2022-07-17 00:00:00.000,14379.36
白银体育街店,"80077014",2022-07-08 00:00:00.000,14034.75
西安高楼店,"80032166",2020-07-13 00:00:00.000,13990.92
济南经二店,"80022037",2017-01-01 00:00:00.000,13984.77
肇东正阳大街店,"80055902",2023-05-16 00:00:00.000,13969.9
临沂沂蒙路店,"80073230",2024-03-29 00:00:00.000,13901.59
天津万新店,"80036235",2023-03-18 00:00:00.000,13837.34
呼伦贝尔古城居店,"80060970",2023-05-06 00:00:00.000,13749.26
合肥梁园店,"80020169",2023-04-24 00:00:00.000,13698.74
海口金沙湾路店,"80070522",2023-11-11 00:00:00.000,13582.68
库尔勒鸿丰店,"80079001",2024-05-05 00:00:00.000,13507.07
涪陵黎明南路店,"80016443",2024-08-23 00:00:00.000,13473.51
日照市尚东区店,"80073908",2024-05-31 00:00:00.000,13443.57
鞍山铁西汇贤里店,"80039809",2023-12-26 00:00:00.000,13323.48
哈尔滨润和城店,"80030410",2023-10-15 00:00:00.000,13281.6
淮南新世纪店,"80049051",2023-04-26 00:00:00.000,13254.96
上海秀沿1店,"80010886",2022-03-10 00:00:00.000,13252.5
鞍山华润幸福里店,"80039804",2023-04-21 00:00:00.000,13247.12
呼伦贝尔三中爱购店,"80060972",2023-12-30 00:00:00.000,13164.55
宿州萧县绿城玉兰园店,"80055254",2024-08-31 00:00:00.000,13077.53
海口城东店,"80070514",2022-09-30 00:00:00.000,12995.21
秦皇岛万象城店,"80063304",2023-07-28 00:00:00.000,12993.84
忻州保德云锦商务店,"80061410",2024-06-10 00:00:00.000,12933.61
武汉江岸秋桂街店,"80079853",2024-07-02 00:00:00.000,12926.58
杭州登云路店,"80079842",2024-06-19 00:00:00.000,12872.79
宿州萧县金街店,"80055257",2024-08-31 00:00:00.000,12825.09
广州花都时代康桥店,"80028124",2024-05-15 00:00:00.000,12809.33
襄阳朝阳店,"80070837",2022-10-21 00:00:00.000,12781.56
